Actual;Prediction;SHAP Supporting Fidelity;SHAP Contrary Fidelity;LIME Supporting Fidelity;LIME Contrary Fidelity
102;142.9043;1.;0.;1.;0.
7;13.92757;1.;0.;1.;0.
252;252.38185;1.;0.;1.;0.
155;139.04582;1.;0.;1.;0.
285;313.48288;1.;0.;1.;0.
252;269.56592;1.;0.;1.;0.
114;129.9876;1.;0.;1.;0.
144;291.34985;1.;0.;1.;0.
101;106.02432;1.;0.;1.;0.
113;125.02776;1.;0.;1.;0.
19;40.55524;1.;0.;1.;0.
413;565.17206;1.;0.;1.;0.
141;89.85348;1.;0.;1.;0.
37;19.50246;1.;0.;1.;0.
286;283.5291;1.;0.;1.;0.
10;3.6079283;1.;0.;1.;0.
398;449.30264;1.;0.;1.;0.
89;21.99432;1.;0.;1.;0.
314;271.46506;1.;0.;1.;0.
8;-15.889353;1.;0.;1.;0.
266;318.35556;1.;0.;1.;0.
191;181.75528;1.;0.;1.;0.
211;177.93901;1.;0.;1.;0.
117;124.31164;1.;0.;1.;0.
481;505.324;1.;0.;1.;0.
4;13.414539;1.;0.;1.;0.
268;243.69162;1.;0.;1.;0.
288;331.1433;1.;0.;1.;0.
177;164.43486;1.;0.;1.;0.
47;60.996643;1.;0.;1.;0.
174;185.10886;1.;0.;1.;0.
221;183.303;1.;0.;1.;0.
10;3.0744324;1.;0.;1.;0.
125;102.6488;1.;0.;1.;0.
272;199.63567;1.;0.;1.;0.
471;305.0877;1.;0.;1.;0.
26;42.096764;1.;0.;1.;0.
6;26.432592;1.;0.;1.;0.
124;113.02949;1.;0.;1.;0.
231;197.63765;1.;0.;1.;0.
229;255.99406;1.;0.;1.;0.
203;188.51224;1.;0.;1.;0.
684;520.0926;1.;0.;1.;0.
74;95.520706;1.;0.;1.;0.
254;267.22192;1.;0.;1.;0.
448;322.81592;1.;0.;1.;0.
131;135.36748;1.;0.;1.;0.
62;51.83638;1.;0.;1.;0.
276;276.9477;1.;0.;1.;0.
91;99.77553;1.;0.;1.;0.
64;78.20383;1.;0.;1.;0.
455;379.55728;1.;0.;1.;0.
26;42.81483;1.;0.;1.;0.
96;66.990685;1.;0.;1.;0.
449;607.95276;1.;0.;1.;0.
155;183.0897;1.;0.;1.;0.
39;16.21766;1.;0.;1.;0.
218;194.17894;1.;0.;1.;0.
120;137.57059;1.;0.;1.;0.
107;49.59312;1.;0.;1.;0.
8;17.427954;1.;0.;1.;0.
114;148.96524;1.;0.;1.;0.
80;102.61757;1.;0.;1.;0.
64;56.88049;1.;0.;1.;0.
195;190.62938;1.;0.;1.;0.
102;190.36507;1.;0.;1.;0.
351;416.73438;1.;0.;1.;0.
602;520.2756;1.;0.;1.;0.
4;-7.979244;1.;0.;1.;0.
23;-8.19721;1.;0.;1.;0.
827;815.5253;1.;0.;1.;0.
480;489.50064;1.;0.;1.;0.
503;505.9764;1.;0.;1.;0.
208;177.2989;1.;0.;1.;0.
2;24.088263;1.;0.;1.;0.
31;-3.3362758;1.;0.;1.;0.
167;191.32536;1.;0.;1.;0.
204;267.98712;1.;0.;1.;0.
92;45.726696;1.;0.;1.;0.
234;215.33395;1.;0.;1.;0.
173;132.4179;1.;0.;1.;0.
313;201.4712;1.;0.;1.;0.
92;86.95215;1.;0.;1.;0.
509;394.27127;1.;0.;1.;0.
273;241.91982;1.;0.;1.;0.
22;18.77948;1.;0.;1.;0.
428;426.89395;1.;0.;1.;0.
349;398.7107;1.;0.;1.;0.
13;11.730843;1.;0.;1.;0.
488;447.43723;1.;0.;1.;0.
390;490.1306;1.;0.;1.;0.
187;166.53139;1.;0.;1.;0.
750;720.9199;1.;0.;1.;0.
274;294.35184;1.;0.;1.;0.
58;59.767242;1.;0.;1.;0.
98;143.31792;1.;0.;1.;0.
377;417.2833;1.;0.;1.;0.
13;-18.90122;1.;0.;1.;0.
37;13.064476;1.;0.;1.;0.
281;196.6206;1.;0.;1.;0.
26;2.7466989;1.;0.;1.;0.
128;43.341225;1.;0.;1.;0.
28;43.26214;1.;0.;1.;0.
79;100.100586;1.;0.;1.;0.
227;262.90143;1.;0.;1.;0.
268;297.39716;1.;0.;1.;0.
719;638.708;1.;0.;1.;0.
19;14.320683;1.;0.;1.;0.
744;701.4811;1.;0.;1.;0.
102;153.1622;1.;0.;1.;0.
43;46.86511;1.;0.;1.;0.
74;54.096565;1.;0.;1.;0.
369;383.45;1.;0.;1.;0.
309;402.01358;1.;0.;1.;0.
38;25.575306;1.;0.;1.;0.
452;413.82;1.;0.;1.;0.
395;340.9305;1.;0.;1.;0.
222;202.91756;1.;0.;1.;0.
109;140.18867;1.;0.;1.;0.
121;98.47114;1.;0.;1.;0.
103;131.27505;1.;0.;1.;0.
56;54.798985;1.;0.;1.;0.
290;359.94016;1.;0.;1.;0.
189;160.3119;1.;0.;1.;0.
70;141.923;1.;0.;1.;0.
167;81.35074;1.;0.;1.;0.
440;364.00085;1.;0.;1.;0.
25;37.589195;1.;0.;1.;0.
210;160.91997;1.;0.;1.;0.
10;29.568254;1.;0.;1.;0.
976;904.45416;1.;0.;1.;0.
258;200.53993;1.;0.;1.;0.
43;-53.890945;1.;0.;1.;0.
27;16.463764;1.;0.;1.;0.
3;-75.51505;1.;0.;1.;0.
20;20.545645;1.;0.;1.;0.
2;-8.916906;1.;0.;1.;0.
72;61.310883;1.;0.;1.;0.
226;207.79707;1.;0.;1.;0.
436;400.25665;1.;0.;1.;0.
67;76.344925;1.;0.;1.;0.
487;491.92648;1.;0.;1.;0.
107;119.18063;1.;0.;1.;0.
626;525.22363;1.;0.;1.;0.
457;488.0731;1.;0.;1.;0.
452;391.10086;1.;0.;1.;0.
181;194.28203;1.;0.;1.;0.
497;488.62125;1.;0.;1.;0.
229;245.39543;1.;0.;1.;0.
239;256.796;1.;0.;1.;0.
29;13.342716;1.;0.;1.;0.
128;352.11246;1.;0.;1.;0.
164;183.76613;1.;0.;1.;0.
336;369.4879;1.;0.;1.;0.
759;756.2025;1.;0.;1.;0.
430;445.2873;1.;0.;1.;0.
211;172.22151;1.;0.;1.;0.
128;125.57115;1.;0.;1.;0.
216;196.25157;1.;0.;1.;0.
359;384.31403;1.;0.;1.;0.
163;144.02367;1.;0.;1.;0.
106;65.81503;1.;0.;1.;0.
57;91.1431;1.;0.;1.;0.
17;-25.71821;1.;0.;1.;0.
171;78.32175;1.;0.;1.;0.
111;197.15968;1.;0.;1.;0.
32;72.39637;1.;0.;1.;0.
75;35.763386;1.;0.;1.;0.
10;21.154583;1.;0.;1.;0.
239;276.8236;1.;0.;1.;0.
4;29.28424;1.;0.;1.;0.
4;18.134052;1.;0.;1.;0.
271;308.88068;1.;0.;1.;0.
585;598.06616;1.;0.;1.;0.
9;0.46447808;1.;0.;1.;0.
184;208.34636;1.;0.;1.;0.
148;120.81213;1.;0.;1.;0.
13;38.62085;1.;0.;1.;0.
54;367.66647;1.;0.;1.;0.
65;70.87717;1.;0.;1.;0.
5;39.877647;1.;0.;1.;0.
145;114.72956;1.;0.;1.;0.
298;385.77988;1.;0.;1.;0.
440;492.86624;1.;0.;1.;0.
5;-27.021189;1.;0.;1.;0.
102;162.06621;1.;0.;1.;0.
44;60.01694;1.;0.;1.;0.
162;77.05688;1.;0.;1.;0.
225;209.83583;1.;0.;1.;0.
156;234.99426;1.;0.;1.;0.
100;36.087868;1.;0.;1.;0.
50;41.41142;1.;0.;1.;0.
374;406.19028;1.;0.;1.;0.
227;198.34515;1.;0.;1.;0.
335;322.1025;1.;0.;1.;0.
9;-19.0257;1.;0.;1.;0.
472;408.2918;1.;0.;1.;0.
167;237.9202;1.;0.;1.;0.
572;555.4619;1.;0.;1.;0.
187;190.68687;1.;0.;1.;0.
9;12.136515;1.;0.;1.;0.
44;53.05342;1.;0.;1.;0.
17;72.05283;1.;0.;1.;0.
36;21.807137;1.;0.;1.;0.
530;474.46997;1.;0.;1.;0.
93;111.04256;1.;0.;1.;0.
153;160.62575;1.;0.;1.;0.
135;56.093075;1.;0.;1.;0.
246;213.93666;1.;0.;1.;0.
369;386.4772;1.;0.;1.;0.
384;406.48398;1.;0.;1.;0.
78;175.04752;1.;0.;1.;0.
145;151.37328;1.;0.;1.;0.
69;56.09569;1.;0.;1.;0.
301;326.49316;1.;0.;1.;0.
633;618.97375;1.;0.;1.;0.
88;81.454216;1.;0.;1.;0.
15;45.206818;1.;0.;1.;0.
372;389.83093;1.;0.;1.;0.
194;227.52365;1.;0.;1.;0.
195;185.727;1.;0.;1.;0.
83;110.45226;1.;0.;1.;0.
6;40.739445;1.;0.;1.;0.
5;-6.497164;1.;0.;1.;0.
673;600.69147;1.;0.;1.;0.
693;768.0549;1.;0.;1.;0.
480;479.55002;1.;0.;1.;0.
491;424.9992;1.;0.;1.;0.
10;61.89369;1.;0.;1.;0.
137;133.71252;1.;0.;1.;0.
491;480.4441;1.;0.;1.;0.
44;32.421516;1.;0.;1.;0.
133;116.59517;1.;0.;1.;0.
83;42.49359;1.;0.;1.;0.
191;194.37428;1.;0.;1.;0.
234;191.39743;1.;0.;1.;0.
256;159.33151;1.;0.;1.;0.
95;74.41494;1.;0.;1.;0.
704;674.08484;1.;0.;1.;0.
143;140.28923;1.;0.;1.;0.
144;100.95881;1.;0.;1.;0.
263;257.67645;1.;0.;1.;0.
387;409.2422;1.;0.;1.;0.
246;268.8984;1.;0.;1.;0.
587;545.0969;1.;0.;1.;0.
5;-31.927383;1.;0.;1.;0.
33;3.2710469;1.;0.;1.;0.
4;-11.442589;1.;0.;1.;0.
61;69.80359;1.;0.;1.;0.
171;173.6644;1.;0.;1.;0.
444;481.7435;1.;0.;1.;0.
119;135.34294;1.;0.;1.;0.
59;123.32461;1.;0.;1.;0.
178;147.97046;1.;0.;1.;0.
180;193.30429;1.;0.;1.;0.
121;149.71696;1.;0.;1.;0.
496;507.31662;1.;0.;1.;0.
64;179.49953;1.;0.;1.;0.
330;332.08005;1.;0.;1.;0.
239;505.03326;1.;0.;1.;0.
214;198.39311;1.;0.;1.;0.
269;320.08145;1.;0.;1.;0.
296;265.69952;1.;0.;1.;0.
40;69.45056;1.;0.;1.;0.
6;4.5303173;1.;0.;1.;0.
280;314.55243;1.;0.;1.;0.
135;118.53176;1.;0.;1.;0.
899;766.81976;1.;0.;1.;0.
210;213.1134;1.;0.;1.;0.
280;292.06442;1.;0.;1.;0.
116;92.578636;1.;0.;1.;0.
494;516.9989;1.;0.;1.;0.
36;52.50291;1.;0.;1.;0.
290;309.32263;1.;0.;1.;0.
168;297.9978;1.;0.;1.;0.
487;485.73608;1.;0.;1.;0.
177;176.29504;1.;0.;1.;0.
122;105.44156;1.;0.;1.;0.
126;152.8872;1.;0.;1.;0.
28;54.29267;1.;0.;1.;0.
24;31.26135;1.;0.;1.;0.
6;-11.652781;1.;0.;1.;0.
80;46.933506;1.;0.;1.;0.
6;101.61401;1.;0.;1.;0.
82;110.36392;1.;0.;1.;0.
53;101.44237;1.;0.;1.;0.
404;315.91458;1.;0.;1.;0.
105;84.666275;1.;0.;1.;0.
130;198.02412;1.;0.;1.;0.
153;157.69283;1.;0.;1.;0.
560;615.67017;1.;0.;1.;0.
10;-0.19332564;1.;0.;1.;0.
31;66.72977;1.;0.;1.;0.
31;-27.066525;1.;0.;1.;0.
183;198.74362;1.;0.;1.;0.
581;553.7978;1.;0.;1.;0.
261;285.46988;1.;0.;1.;0.
555;430.70065;1.;0.;1.;0.
12;8.623755;1.;0.;1.;0.
13;-54.250763;1.;0.;1.;0.
178;173.75636;1.;0.;1.;0.
64;70.246;1.;0.;1.;0.
226;205.3155;1.;0.;1.;0.
174;193.38153;1.;0.;1.;0.
14;-3.3235886;1.;0.;1.;0.
110;86.66798;1.;0.;1.;0.
54;87.24296;1.;0.;1.;0.
136;114.7124;1.;0.;1.;0.
256;373.534;1.;0.;1.;0.
452;424.567;1.;0.;1.;0.
69;39.35826;1.;0.;1.;0.
238;229.21602;1.;0.;1.;0.
35;62.6068;1.;0.;1.;0.
3;1.0474398;1.;0.;1.;0.
110;66.95817;1.;0.;1.;0.
118;114.81818;1.;0.;1.;0.
430;454.05396;1.;0.;1.;0.
28;10.837094;1.;0.;1.;0.
12;11.111606;1.;0.;1.;0.
106;133.5543;1.;0.;1.;0.
218;221.4825;1.;0.;1.;0.
63;51.078587;1.;0.;1.;0.
170;209.66397;1.;0.;1.;0.
138;106.1476;1.;0.;1.;0.
243;218.93996;1.;0.;1.;0.
157;97.26323;1.;0.;1.;0.
90;54.318424;1.;0.;1.;0.
340;217.0642;1.;0.;1.;0.
318;291.36542;1.;0.;1.;0.
362;420.6217;1.;0.;1.;0.
3;20.89277;1.;0.;1.;0.
10;1.355967;1.;0.;1.;0.
250;261.50424;1.;0.;1.;0.
47;51.132156;1.;0.;1.;0.
195;187.17366;1.;0.;1.;0.
103;61.413834;1.;0.;1.;0.
113;92.67134;1.;0.;1.;0.
169;183.95406;1.;0.;1.;0.
122;67.32469;1.;0.;1.;0.
134;122.87463;1.;0.;1.;0.
38;-1.9002702;1.;0.;1.;0.
7;-111.13181;1.;0.;1.;0.
33;83.24691;1.;0.;1.;0.
148;214.57428;1.;0.;1.;0.
421;400.595;1.;0.;1.;0.
174;217.56186;1.;0.;1.;0.
84;121.38476;1.;0.;1.;0.
70;59.95434;1.;0.;1.;0.
274;256.51962;1.;0.;1.;0.
161;152.3698;1.;0.;1.;0.
51;72.72487;1.;0.;1.;0.
42;124.73354;1.;0.;1.;0.
26;-15.787954;1.;0.;1.;0.
64;102.785706;1.;0.;1.;0.
20;6.951443;1.;0.;1.;0.
218;282.88864;1.;0.;1.;0.
358;327.38043;1.;0.;1.;0.
71;74.2897;1.;0.;1.;0.
56;63.526314;1.;0.;1.;0.
55;32.842773;1.;0.;1.;0.
88;-78.24112;1.;0.;1.;0.
326;275.01303;1.;0.;1.;0.
31;62.55627;1.;0.;1.;0.
229;221.47565;1.;0.;1.;0.
212;305.0075;1.;0.;1.;0.
8;12.723668;1.;0.;1.;0.
72;132.47578;1.;0.;1.;0.
23;36.134903;1.;0.;1.;0.
96;69.16693;1.;0.;1.;0.
142;113.77563;1.;0.;1.;0.
69;38.40548;1.;0.;1.;0.
76;92.961815;1.;0.;1.;0.
386;355.8872;1.;0.;1.;0.
64;35.44783;1.;0.;1.;0.
166;108.6361;1.;0.;1.;0.
133;88.66224;1.;0.;1.;0.
77;69.610596;1.;0.;1.;0.
143;103.29069;1.;0.;1.;0.
29;59.221573;1.;0.;1.;0.
144;108.31032;1.;0.;1.;0.
310;310.51028;1.;0.;1.;0.
108;131.98763;1.;0.;1.;0.
52;44.06575;1.;0.;1.;0.
11;31.919601;1.;0.;1.;0.
9;27.439816;1.;0.;1.;0.
348;305.02322;1.;0.;1.;0.
34;32.16175;1.;0.;1.;0.
27;65.33035;1.;0.;1.;0.
220;187.03918;1.;0.;1.;0.
13;-39.800003;1.;0.;1.;0.
157;169.48373;1.;0.;1.;0.
34;13.454808;1.;0.;1.;0.
319;254.03165;1.;0.;1.;0.
371;382.47244;1.;0.;1.;0.
465;374.2293;1.;0.;1.;0.
411;438.59937;1.;0.;1.;0.
413;410.60333;1.;0.;1.;0.
203;225.3801;1.;0.;1.;0.
309;265.25702;1.;0.;1.;0.
281;274.9908;1.;0.;1.;0.
142;120.51585;1.;0.;1.;0.
142;121.991135;1.;0.;1.;0.
502;537.32715;1.;0.;1.;0.
230;364.87292;1.;0.;1.;0.
164;209.21399;1.;0.;1.;0.
363;283.98883;1.;0.;1.;0.
744;719.7046;1.;0.;1.;0.
120;63.004463;1.;0.;1.;0.
112;91.2056;1.;0.;1.;0.
507;619.6619;1.;0.;1.;0.
6;6.7120075;1.;0.;1.;0.
27;45.3911;1.;0.;1.;0.
135;169.18642;1.;0.;1.;0.
33;26.851868;1.;0.;1.;0.
13;58.308033;1.;0.;1.;0.
296;290.88953;1.;0.;1.;0.
112;66.22958;1.;0.;1.;0.
157;209.36494;1.;0.;1.;0.
73;54.39515;1.;0.;1.;0.
57;7.6624994;1.;0.;1.;0.
311;252.30649;1.;0.;1.;0.
193;168.02324;1.;0.;1.;0.
122;99.15026;1.;0.;1.;0.
688;645.8525;1.;0.;1.;0.
210;491.90393;1.;0.;1.;0.
213;214.78052;1.;0.;1.;0.
7;-63.148895;1.;0.;1.;0.
839;854.7585;1.;0.;1.;0.
23;54.1864;1.;0.;1.;0.
273;231.47426;1.;0.;1.;0.
186;101.99276;1.;0.;1.;0.
184;148.52;1.;0.;1.;0.
181;196.06578;1.;0.;1.;0.
297;359.02368;1.;0.;1.;0.
119;128.357;1.;0.;1.;0.
11;8.510265;1.;0.;1.;0.
247;227.72212;1.;0.;1.;0.
613;591.2194;1.;0.;1.;0.
528;475.21918;1.;0.;1.;0.
168;167.2575;1.;0.;1.;0.
123;172.97049;1.;0.;1.;0.
333;388.49728;1.;0.;1.;0.
69;64.6121;1.;0.;1.;0.
48;39.68043;1.;0.;1.;0.
119;133.79826;1.;0.;1.;0.
99;152.91927;1.;0.;1.;0.
174;120.9788;1.;0.;1.;0.
421;414.90424;1.;0.;1.;0.
302;340.50507;1.;0.;1.;0.
486;479.06854;1.;0.;1.;0.
7;12.583068;1.;0.;1.;0.
625;832.512;1.;0.;1.;0.
59;-0.13689065;1.;0.;1.;0.
116;154.0334;1.;0.;1.;0.
305;313.9752;1.;0.;1.;0.
36;41.56464;1.;0.;1.;0.
229;171.2859;1.;0.;1.;0.
363;397.38666;1.;0.;1.;0.
96;146.72296;1.;0.;1.;0.
112;96.29753;1.;0.;1.;0.
180;256.82373;1.;0.;1.;0.
129;131.81566;1.;0.;1.;0.
153;76.08879;1.;0.;1.;0.
70;119.81633;1.;0.;1.;0.
234;271.85922;1.;0.;1.;0.
26;36.679035;1.;0.;1.;0.
321;265.78076;1.;0.;1.;0.
837;840.41656;1.;0.;1.;0.
375;423.6991;1.;0.;1.;0.
145;124.40236;1.;0.;1.;0.
171;237.1857;1.;0.;1.;0.
171;165.91724;1.;0.;1.;0.
312;401.31668;1.;0.;1.;0.
215;233.36201;1.;0.;1.;0.
123;81.21559;1.;0.;1.;0.
163;155.32935;1.;0.;1.;0.
85;100.91717;1.;0.;1.;0.
223;181.45245;1.;0.;1.;0.
1;-21.274954;1.;0.;1.;0.
26;36.828293;1.;0.;1.;0.
239;322.53217;1.;0.;1.;0.
134;78.30623;1.;0.;1.;0.
9;-20.978294;1.;0.;1.;0.
107;109.85019;1.;0.;1.;0.
89;120.88497;1.;0.;1.;0.
145;203.75066;1.;0.;1.;0.
7;90.79388;1.;0.;1.;0.
598;514.4911;1.;0.;1.;0.
543;364.2336;1.;0.;1.;0.
488;574.7119;1.;0.;1.;0.
194;150.2757;1.;0.;1.;0.
4;8.820596;1.;0.;1.;0.
72;126.27483;1.;0.;1.;0.
104;92.16194;1.;0.;1.;0.
80;85.07038;1.;0.;1.;0.
682;723.99884;1.;0.;1.;0.
119;69.9067;1.;0.;1.;0.
62;90.074005;1.;0.;1.;0.
69;44.52214;1.;0.;1.;0.
8;-11.935392;1.;0.;1.;0.
642;608.3955;1.;0.;1.;0.
11;21.496157;1.;0.;1.;0.
172;144.57957;1.;0.;1.;0.
389;324.57776;1.;0.;1.;0.
83;91.92137;1.;0.;1.;0.
39;92.50689;1.;0.;1.;0.
528;404.52182;1.;0.;1.;0.
18;17.18097;1.;0.;1.;0.
257;118.58491;1.;0.;1.;0.
71;62.22841;1.;0.;1.;0.
313;465.73776;1.;0.;1.;0.
69;87.79996;1.;0.;1.;0.
76;68.59433;1.;0.;1.;0.
196;184.90292;1.;0.;1.;0.
224;203.57372;1.;0.;1.;0.
163;251.38773;1.;0.;1.;0.
27;37.00371;1.;0.;1.;0.
571;543.4779;1.;0.;1.;0.
280;311.7072;1.;0.;1.;0.
278;294.14896;1.;0.;1.;0.
97;194.72585;1.;0.;1.;0.
48;51.011425;1.;0.;1.;0.
232;208.73097;1.;0.;1.;0.
453;462.17368;1.;0.;1.;0.
361;347.5123;1.;0.;1.;0.
54;33.19574;1.;0.;1.;0.
671;648.1697;1.;0.;1.;0.
41;-9.47789;1.;0.;1.;0.
6;17.450087;1.;0.;1.;0.
57;-11.2111845;1.;0.;1.;0.
99;65.93589;1.;0.;1.;0.
41;24.493073;1.;0.;1.;0.
228;230.44019;1.;0.;1.;0.
45;50.590935;1.;0.;1.;0.
47;42.442505;1.;0.;1.;0.
185;174.4931;1.;0.;1.;0.
206;161.68517;1.;0.;1.;0.
87;84.22264;1.;0.;1.;0.
95;55.161064;1.;0.;1.;0.
451;433.36026;1.;0.;1.;0.
342;409.42697;1.;0.;1.;0.
47;90.19107;1.;0.;1.;0.
30;23.312275;1.;0.;1.;0.
217;229.67804;1.;0.;1.;0.
180;172.83078;1.;0.;1.;0.
233;198.9384;1.;0.;1.;0.
52;-4.0408587;1.;0.;1.;0.
78;72.673096;1.;0.;1.;0.
32;21.803349;1.;0.;1.;0.
2;15.52492;1.;0.;1.;0.
409;500.77982;1.;0.;1.;0.
151;116.19032;1.;0.;1.;0.
145;163.22836;1.;0.;1.;0.
632;561.2137;1.;0.;1.;0.
603;549.8603;1.;0.;1.;0.
97;118.55563;1.;0.;1.;0.
64;99.18376;1.;0.;1.;0.
78;128.31866;1.;0.;1.;0.
163;136.67989;1.;0.;1.;0.
176;197.11174;1.;0.;1.;0.
2;29.729496;1.;0.;1.;0.
614;416.74188;1.;0.;1.;0.
499;394.4873;1.;0.;1.;0.
1;10.646168;1.;0.;1.;0.
359;389.8923;1.;0.;1.;0.
12;17.940418;1.;0.;1.;0.
90;87.50166;1.;0.;1.;0.
585;366.6338;1.;0.;1.;0.
472;487.99133;1.;0.;1.;0.
168;177.25894;1.;0.;1.;0.
226;389.82797;1.;0.;1.;0.
379;336.4652;1.;0.;1.;0.
127;133.04716;1.;0.;1.;0.
283;318.63126;1.;0.;1.;0.
469;543.1239;1.;0.;1.;0.
729;703.7337;1.;0.;1.;0.
393;322.01547;1.;0.;1.;0.
292;246.65572;1.;0.;1.;0.
10;50.23655;1.;0.;1.;0.
327;275.29865;1.;0.;1.;0.
21;1.8754152;1.;0.;1.;0.
93;115.184525;1.;0.;1.;0.
338;374.88806;1.;0.;1.;0.
235;223.06586;1.;0.;1.;0.
31;69.37864;1.;0.;1.;0.
3;2.4178572;1.;0.;1.;0.
170;175.65836;1.;0.;1.;0.
627;589.243;1.;0.;1.;0.
194;266.33182;1.;0.;1.;0.
9;0.06581843;1.;0.;1.;0.
379;347.4505;1.;0.;1.;0.
10;23.179794;1.;0.;1.;0.
325;377.7713;1.;0.;1.;0.
170;148.69196;1.;0.;1.;0.
173;152.77554;1.;0.;1.;0.
2;-1.6486564;1.;0.;1.;0.
296;262.99954;1.;0.;1.;0.
239;251.1037;1.;0.;1.;0.
135;124.02742;1.;0.;1.;0.
3;23.074228;1.;0.;1.;0.
161;185.02437;1.;0.;1.;0.
143;179.4401;1.;0.;1.;0.
81;120.60697;1.;0.;1.;0.
513;455.74677;1.;0.;1.;0.
17;24.626799;1.;0.;1.;0.
25;24.671923;1.;0.;1.;0.
15;-27.279427;1.;0.;1.;0.
46;76.248055;1.;0.;1.;0.
64;72.81991;1.;0.;1.;0.
37;56.84111;1.;0.;1.;0.
18;23.592314;1.;0.;1.;0.
215;316.4728;1.;0.;1.;0.
177;174.53812;1.;0.;1.;0.
70;73.8248;1.;0.;1.;0.
138;99.05007;1.;0.;1.;0.
139;171.89067;1.;0.;1.;0.
40;22.481936;1.;0.;1.;0.
309;312.39285;1.;0.;1.;0.
608;541.97076;1.;0.;1.;0.
112;163.57863;1.;0.;1.;0.
42;6.232061;1.;0.;1.;0.
206;289.65878;1.;0.;1.;0.
493;381.9619;1.;0.;1.;0.
328;341.42227;1.;0.;1.;0.
119;108.25721;1.;0.;1.;0.
92;128.57181;1.;0.;1.;0.
55;81.37777;1.;0.;1.;0.
7;-11.362013;1.;0.;1.;0.
94;104.06612;1.;0.;1.;0.
346;301.10254;1.;0.;1.;0.
248;213.59665;1.;0.;1.;0.
123;139.54086;1.;0.;1.;0.
222;186.67503;1.;0.;1.;0.
11;-6.0471992;1.;0.;1.;0.
221;305.30347;1.;0.;1.;0.
365;371.7625;1.;0.;1.;0.
63;101.500786;1.;0.;1.;0.
1;-5.083927;1.;0.;1.;0.
251;225.20087;1.;0.;1.;0.
3;-27.577745;1.;0.;1.;0.
356;375.32938;1.;0.;1.;0.
546;537.55444;1.;0.;1.;0.
2;-4.597623;1.;0.;1.;0.
226;249.49796;1.;0.;1.;0.
74;181.7715;1.;0.;1.;0.
556;558.9378;1.;0.;1.;0.
72;57.649384;1.;0.;1.;0.
4;17.942589;1.;0.;1.;0.
206;41.756954;1.;0.;1.;0.
195;153.95296;1.;0.;1.;0.
401;444.90344;1.;0.;1.;0.
77;27.047125;1.;0.;1.;0.
203;167.41086;1.;0.;1.;0.
2;-14.7459545;1.;0.;1.;0.
27;73.55961;1.;0.;1.;0.
207;183.40273;1.;0.;1.;0.
195;175.22052;1.;0.;1.;0.
18;58.12622;1.;0.;1.;0.
111;117.24552;1.;0.;1.;0.
223;293.05542;1.;0.;1.;0.
22;-29.53723;1.;0.;1.;0.
112;51.823154;1.;0.;1.;0.
300;352.71143;1.;0.;1.;0.
14;-31.030094;1.;0.;1.;0.
147;181.98082;1.;0.;1.;0.
9;2.7059987;1.;0.;1.;0.
240;156.40617;1.;0.;1.;0.
267;312.5506;1.;0.;1.;0.
157;190.5767;1.;0.;1.;0.
144;142.63008;1.;0.;1.;0.
708;756.7549;1.;0.;1.;0.
137;161.16936;1.;0.;1.;0.
78;4.729974;1.;0.;1.;0.
495;466.61548;1.;0.;1.;0.
26;32.004166;1.;0.;1.;0.
249;237.62029;1.;0.;1.;0.
18;34.921593;1.;0.;1.;0.
845;819.4364;1.;0.;1.;0.
178;228.51508;1.;0.;1.;0.
14;-16.458313;1.;0.;1.;0.
7;-2.8497455;1.;0.;1.;0.
465;356.4522;1.;0.;1.;0.
10;-2.1061025;1.;0.;1.;0.
14;-7.5996885;1.;0.;1.;0.
172;173.77605;1.;0.;1.;0.
53;77.92619;1.;0.;1.;0.
140;265.42404;1.;0.;1.;0.
347;449.8553;1.;0.;1.;0.
17;12.081738;1.;0.;1.;0.
216;285.84753;1.;0.;1.;0.
223;177.472;1.;0.;1.;0.
391;408.5449;1.;0.;1.;0.
2;-3.1763623;1.;0.;1.;0.
39;7.804258;1.;0.;1.;0.
193;149.73305;1.;0.;1.;0.
23;31.94211;1.;0.;1.;0.
525;449.75876;1.;0.;1.;0.
15;-19.980238;1.;0.;1.;0.
37;57.552288;1.;0.;1.;0.
66;5.7746906;1.;0.;1.;0.
358;405.12512;1.;0.;1.;0.
211;250.99762;1.;0.;1.;0.
291;309.38516;1.;0.;1.;0.
152;150.8659;1.;0.;1.;0.
351;307.7058;1.;0.;1.;0.
268;253.42876;1.;0.;1.;0.
455;469.0549;1.;0.;1.;0.
12;-33.803257;1.;0.;1.;0.
194;195.8178;1.;0.;1.;0.
2;-21.039207;1.;0.;1.;0.
155;75.0607;1.;0.;1.;0.
450;477.9794;1.;0.;1.;0.
118;139.44139;1.;0.;1.;0.
55;111.8377;1.;0.;1.;0.
32;15.359214;1.;0.;1.;0.
185;210.67665;1.;0.;1.;0.
130;181.72733;1.;0.;1.;0.
277;332.84143;1.;0.;1.;0.
243;346.79858;1.;0.;1.;0.
47;58.12701;1.;0.;1.;0.
340;283.44458;1.;0.;1.;0.
562;655.4727;1.;0.;1.;0.
433;393.38315;1.;0.;1.;0.
362;336.39734;1.;0.;1.;0.
6;-8.516174;1.;0.;1.;0.
50;2.8717518;1.;0.;1.;0.
45;70.37613;1.;0.;1.;0.
7;3.5258863;1.;0.;1.;0.
31;46.606564;1.;0.;1.;0.
5;-6.5537715;1.;0.;1.;0.
